YAL060W 	chrI 	35098	35187	0.829979903
YBR146W 	chrII 	535403	535481	0.484308033
YBR146W 	chrII 	535482	535576	0.616685698
YBR146W 	chrII 	535578	535657	0.223624121
YBR146W 	chrII 	535658	535749	0.650632919
YBR146W 	chrII 	535750	535854	0.566529101
YBR146W 	chrII 	535855	535952	0.554499874
YBR146W 	chrII 	535954	536044	0.59714865
YBR146W 	chrII 	536045	536141	0.644861547
YBR146W 	chrII 	536150	536234	0.336031013
YBR149W 	chrII 	539876	539980	0.767300218
YBR149W 	chrII 	539981	540063	0.344781564
YBR149W 	chrII 	540064	540151	0.51665313
YBR149W 	chrII 	540152	540250	0.370084997
YBR149W 	chrII 	540251	540357	0.565345009
YBR149W 	chrII 	540358	540465	0.631226867
YBR149W 	chrII 	540468	540565	0.564687664
YBR149W 	chrII 	540566	540654	0.696459214
YBR149W 	chrII 	540655	540740	0.748032304
YBR149W 	chrII 	540741	540827	0.598986977
YBR149W 	chrII 	540830	540928	0.580707314
YBR149W 	chrII 	540929	541021	0.446959277
YBR149W 	chrII 	541023	541135	0.546130621
YBR151W 	chrII 	544880	544982	0.691801201
YBR151W 	chrII 	544985	545092	0.839472334
YBR151W 	chrII 	545095	545186	0.616494358
YBR151W 	chrII 	545188	545273	0.728741677
YBR151W 	chrII 	545274	545365	0.447357102
YBR151W 	chrII 	545367	545463	0.573421892
YBR151W 	chrII 	545464	545573	0.837068845
YBR151W 	chrII 	545574	545673	0.832451558
YBR151W 	chrII 	545676	545781	0.753972177
YBR151W 	chrII 	545782	545881	0.564082247
YBR151W 	chrII 	545884	545982	0.498785652
YBR151W 	chrII 	545984	546072	0.440386913
YBR158W 	chrII 	556280	556364	0.806523116
YBR158W 	chrII 	556365	556489	0.74081773
YBR158W 	chrII 	556490	556588	0.773268901
YBR158W 	chrII 	556590	556676	0.494232201
YBR158W 	chrII 	556678	556779	0.72410009
YBR158W 	chrII 	556780	556865	0.614182562
YBR158W 	chrII 	556866	556951	0.746948555
YBR158W 	chrII 	556952	557054	0.585747552
YBR158W 	chrII 	557056	557139	0.554502474
YBR158W 	chrII 	557140	557222	0.525825142
YBR158W 	chrII 	557223	557325	0.797611982
YBR158W 	chrII 	557326	557422	0.567791736
YBR158W 	chrII 	557423	557515	0.791531865
YBR158W 	chrII 	557517	557598	0.588708793
YBR158W 	chrII 	557604	557708	0.603238801
YBR158W 	chrII 	557709	557801	0.348440345
YBR158W 	chrII 	557813	557941	0.631568336
YBR158W 	chrII 	557942	558044	0.70268396
YBR158W 	chrII 	558045	558135	0.50732093
YBR158W 	chrII 	558136	558233	0.584662377
YBR158W 	chrII 	558234	558326	0.458127759
YBR159W 	chrII 	558632	558731	0.616956345
YBR159W 	chrII 	558736	558866	0.349599158
YBR159W 	chrII 	558867	558971	0.609367025
YBR159W 	chrII 	558972	559062	0.590693884
YBR159W 	chrII 	559064	559164	0.391948014
YBR159W 	chrII 	559166	559249	0.667104951
YBR159W 	chrII 	559250	559358	0.727041684
YBR159W 	chrII 	559359	559470	0.826612644
YBR159W 	chrII 	559471	559557	0.70992427
YBR159W 	chrII 	559559	559659	0.515162323
YBR159W 	chrII 	559662	559750	0.856530382
YBR159W 	chrII 	559791	559843	0.421639506
YBR160W 	chrII 	559961	560044	0.752810777
YBR160W 	chrII 	560045	560141	0.508651188
YBR160W 	chrII 	560142	560235	0.594294591
YBR160W 	chrII 	560236	560327	0.486427254
YBR160W 	chrII 	560337	560448	0.60724711
YBR160W 	chrII 	560449	560544	0.75168542
YBR160W 	chrII 	560546	560662	0.642158537
YBR160W 	chrII 	560663	560766	0.753499833
YBR160W 	chrII 	560769	560858	0.75575081
YBR160W 	chrII 	560861	560950	0.50580781
YBR160W 	chrII 	560952	561046	0.625584964
YBR162W-A 	chrII 	565176	565260	0.908117263
YBR162W-A 	chrII 	565263	565338	0.730458901
YBR162W-A 	chrII 	565343	565462	0.567263764
YBR162W-A 	chrII 	565479	565516	0.873819127
YBR171W 	chrII 	578320	578409	0.637135289
YBR171W 	chrII 	578410	578515	0.443150522
YBR171W 	chrII 	578516	578597	0.647326276
YBR171W 	chrII 	578598	578693	0.57617396
YBR171W 	chrII 	578699	578800	0.61111513
YBR171W 	chrII 	578801	578907	0.734709291
YBR171W 	chrII 	578911	579016	0.140835922
YBR171W 	chrII 	579027	579113	0.798931597
YBR175W 	chrII 	582388	582494	0.59800332
YBR175W 	chrII 	582495	582568	0.608824666
YBR175W 	chrII 	582571	582686	0.526623293
YBR175W 	chrII 	582688	582777	0.675775555
YBR175W 	chrII 	582778	582881	0.455466112
YBR175W 	chrII 	582882	582983	0.720051533
YBR175W 	chrII 	582984	583110	0.824411221
YBR175W 	chrII 	583111	583220	0.233764988
YBR175W 	chrII 	583221	583325	0.424527136
YBR175W 	chrII 	583329	583432	0.586620718
YBR187W 	chrII 	602504	602598	0.508207967
YBR187W 	chrII 	602599	602685	0.6867467
YBR187W 	chrII 	602687	602802	0.703765596
YBR187W 	chrII 	602805	602913	0.640230101
YBR187W 	chrII 	602915	603053	0.807394507
YBR187W 	chrII 	603054	603145	0.543032788
YBR187W 	chrII 	603151	603258	0.710569691
YBR187W 	chrII 	603259	603387	0.644069258
YBR187W 	chrII 	603388	603499	0.485959467
YBR187W 	chrII 	603502	603632	0.719139079
YBR189W 	chrII 	604464	604541	0.688639783
YBR189W 	chrII 	604542	604644	0.441064865
YBR189W 	chrII 	604645	604732	0.37438628
YBR189W 	chrII 	604733	604837	0.473603533
YBR189W 	chrII 	604840	604944	0.965142459
YBR189W 	chrII 	604946	605079	0.649744832
YBR189W 	chrII 	605082	605184	0.532182774
YBR189W 	chrII 	605186	605300	0.81097815
YBR189W 	chrII 	605302	605391	0.444500821
YBR189W 	chrII 	605393	605491	0.498911025
YBR189W 	chrII 	605519	605562	0.84528769
YBR192W 	chrII 	607457	607570	0.637938673
YBR192W 	chrII 	607574	607661	0.733596602
YBR192W 	chrII 	607662	607755	0.513449911
YBR192W 	chrII 	607757	607881	0.573270526
YBR192W 	chrII 	607883	607974	0.442109547
YBR192W 	chrII 	607977	608075	0.590174819
YBR192W 	chrII 	608078	608172	0.644673461
YBR192W 	chrII 	608175	608274	0.605968577
YBR192W 	chrII 	608275	608390	0.561609933
YBR192W 	chrII 	608394	608486	0.348580305
YBR192W 	chrII 	608487	608586	0.410509503
YBR192W 	chrII 	608587	608675	0.578404458
YBR192W 	chrII 	608676	608790	0.65358857
YBR192W 	chrII 	608792	608874	0.510606739
YBR192W 	chrII 	608875	608978	0.647833194
YBR199W 	chrII 	618820	618904	0.673551027
YBR199W 	chrII 	618907	619015	0.475958346
YBR199W 	chrII 	619016	619105	0.655728916
YBR199W 	chrII 	619108	619206	0.523257312
YBR199W 	chrII 	619207	619309	0.695463519
YBR199W 	chrII 	619310	619418	0.683802974
YBR199W 	chrII 	619419	619519	0.621350153
YBR199W 	chrII 	619522	619610	0.631543763
YBR199W 	chrII 	619612	619712	0.829667983
YBR199W 	chrII 	619713	619809	0.741744202
YBR199W 	chrII 	619813	619898	0.720576868
YBR199W 	chrII 	619900	620000	0.498993835
YBR199W 	chrII 	620001	620115	0.637964015
YBR199W 	chrII 	620116	620211	0.659159659
YBR199W 	chrII 	620212	620303	0.388609162
YBR199W 	chrII 	620306	620419	0.500354563
YBR205W 	chrII 	633576	633657	0.76865698
YBR205W 	chrII 	633658	633763	0.38459541
YBR205W 	chrII 	633764	633861	0.665013027
YBR205W 	chrII 	633865	633966	0.837208987
YBR205W 	chrII 	633968	634070	0.498347955
YBR205W 	chrII 	634071	634174	0.719627862
YBR205W 	chrII 	634175	634287	0.499712329
YBR205W 	chrII 	634290	634382	0.620363125
YBR205W 	chrII 	634383	634458	0.244803981
YBR205W 	chrII 	634464	634562	0.448944576
YBR205W 	chrII 	634566	634679	0.748682757
YBR205W 	chrII 	634680	634764	0.804727574
YBR205W 	chrII 	634766	634845	0.744690792
YBR205W 	chrII 	634846	634958	0.358469069
YBR205W 	chrII 	634968	635013	0.887352795
YBR207W 	chrII 	635065	635194	0.781551521
YBR207W 	chrII 	635196	635325	0.606156887
YBR207W 	chrII 	635326	635418	0.552218012
YBR207W 	chrII 	635420	635509	0.437815233
YBR207W 	chrII 	635513	635635	0.506208067
YBR207W 	chrII 	635636	635770	0.717539616
YBR207W 	chrII 	635771	635914	0.818217728
YBR207W 	chrII 	635915	636025	0.58981296
YBR207W 	chrII 	636028	636149	0.666035651
YBR207W 	chrII 	636150	636282	0.706351703
YBR207W 	chrII 	636340	636428	0.648406987
YBR207W 	chrII 	636429	636508	0.651606066
YBR207W 	chrII 	636509	636598	0.684174386
YBR207W 	chrII 	636610	636657	0.547631251
YBR210W 	chrII 	645337	645445	0.158723853
YBR210W 	chrII 	645447	645533	0.895687887
YBR210W 	chrII 	645534	645646	0.594472703
YBR210W 	chrII 	645648	645760	0.725399652
YBR210W 	chrII 	645763	645851	0.609413401
YBR210W 	chrII 	645852	645960	0.615873657
YBR210W 	chrII 	645965	646047	0.655836678
YBR210W 	chrII 	646049	646169	0.589741734
YBR233W-A 	chrII 	684938	685023	0.462398471
YBR233W-A 	chrII 	685024	685104	0.630377705
YBR233W-A 	chrII 	685105	685208	0.548550716
YBR233W-A 	chrII 	685212	685327	0.420996992
YBR233W-A 	chrII 	685329	685415	0.699868346
YBR233W-A 	chrII 	685446	685501	0.574761439
YBR242W 	chrII 	704516	704610	0.505175903
YBR242W 	chrII 	704611	704686	0.772519361
YBR242W 	chrII 	704687	704776	0.684925311
YBR242W 	chrII 	704777	704867	0.685098076
YBR242W 	chrII 	704868	704960	0.497147802
YBR242W 	chrII 	704962	705069	0.370333825
YBR242W 	chrII 	705070	705164	0.695684384
YBR242W 	chrII 	705165	705258	0.591507053
YBR242W 	chrII 	705261	705361	0.62080053
YBR242W 	chrII 	705362	705437	0.493922445
YBR244W 	chrII 	707313	707427	0.485911086
YBR244W 	chrII 	707432	707520	0.924793102
YBR244W 	chrII 	707521	707616	0.627989015
YBR244W 	chrII 	707617	707719	0.866689482
YBR244W 	chrII 	707721	707825	0.786888259
YBR244W 	chrII 	707826	707934	0.880688645
YBR244W 	chrII 	707935	708025	0.763160881
YBR244W 	chrII 	708026	708121	0.861472307
YBR246W 	chrII 	711554	711641	0.690703198
YBR246W 	chrII 	711652	711752	0.529244665
YBR246W 	chrII 	711753	711853	0.527071724
YBR246W 	chrII 	711856	711944	0.482725359
YBR246W 	chrII 	711945	712054	0.660455061
YBR246W 	chrII 	712055	712138	0.49764177
YBR246W 	chrII 	712141	712254	0.295205767
YBR246W 	chrII 	712255	712361	0.638821228
YBR246W 	chrII 	712363	712462	0.673984812
YBR246W 	chrII 	712463	712581	0.723890449
YBR246W 	chrII 	712582	712691	0.734433744
YBR246W 	chrII 	712694	712788	0.512397336
YBR246W 	chrII 	712824	712878	0.357367526
YBR251W 	chrII 	721323	721419	0.703549836
YBR251W 	chrII 	721421	721506	0.529220827
YBR251W 	chrII 	721507	721600	0.566923568
YBR251W 	chrII 	721601	721681	0.461959054
YBR251W 	chrII 	721682	721775	0.198445978
YBR251W 	chrII 	721776	721875	0.6966528
YBR251W 	chrII 	721878	721996	0.616552955
YBR251W 	chrII 	721997	722101	0.64503955
YBR251W 	chrII 	722104	722203	0.384581731
YBR251W 	chrII 	722207	722308	0.663495197
YBR251W 	chrII 	722309	722389	0.585182506
YBR252W 	chrII 	722576	722652	0.858145073
YBR252W 	chrII 	722653	722754	0.675750549
YBR252W 	chrII 	722755	722857	0.654553643
YBR252W 	chrII 	722859	722958	0.727095513
YBR252W 	chrII 	722959	723072	0.768671541
YBR252W 	chrII 	723073	723119	0.882621669
YBR253W 	chrII 	723217	723303	0.793783353
YBR253W 	chrII 	723304	723404	0.391590607
YBR253W 	chrII 	723406	723502	0.552607621
YBR253W 	chrII 	723503	723592	0.367434686
YBR253W 	chrII 	723593	723682	0.861861541
YBR263W 	chrII 	736185	736270	0.891899137
YBR263W 	chrII 	736272	736371	0.47214075
YBR263W 	chrII 	736372	736447	0.487182938
YBR263W 	chrII 	736448	736546	0.383240315
YBR263W 	chrII 	736548	736647	0.704535844
YBR263W 	chrII 	736648	736759	0.688772095
YBR263W 	chrII 	736760	736851	0.713030884
YBR263W 	chrII 	736852	736945	0.736160225
YBR263W 	chrII 	736948	737045	0.621564412
YBR263W 	chrII 	737046	737136	0.718397838
YBR263W 	chrII 	737139	737228	0.461388197
YBR263W 	chrII 	737229	737307	0.673337458
YBR263W 	chrII 	737308	737423	0.740445841
YBR263W 	chrII 	737427	737512	0.704888772
YBR263W 	chrII 	737515	737609	0.762452916
YBR263W 	chrII 	737611	737718	0.572783852
YBR263W 	chrII 	737747	737807	0.738067059
YBR265W 	chrII 	738521	738631	0.658687717
YBR265W 	chrII 	738636	738723	0.439319853
YBR265W 	chrII 	738726	738817	0.482497608
YBR265W 	chrII 	738818	738918	0.581965819
YBR265W 	chrII 	738921	739032	0.537412924
YBR265W 	chrII 	739033	739124	0.684163532
YBR265W 	chrII 	739125	739218	0.623583392
YBR265W 	chrII 	739224	739299	0.371208206
YBR265W 	chrII 	739301	739448	0.726439405
YBR265W 	chrII 	739449	739550	0.548433142
YBR265W 	chrII 	739569	739623	0.717145014
YBR267W 	chrII 	739816	739918	0.833685983
YBR267W 	chrII 	739919	740013	0.300396888
YBR267W 	chrII 	740016	740099	0.47741369
YBR267W 	chrII 	740100	740182	0.547664959
YBR267W 	chrII 	740184	740295	0.618206376
YBR267W 	chrII 	740297	740382	0.619806008
YBR267W 	chrII 	740388	740496	0.739013677
YBR267W 	chrII 	740497	740590	0.61137771
YBR267W 	chrII 	740592	740671	0.765443986
YBR267W 	chrII 	740672	740761	0.676792382
YBR267W 	chrII 	740762	740847	0.485544315
YBR267W 	chrII 	740848	740944	0.758426569
YBR267W 	chrII 	740946	741031	0.73358681
YBR267W 	chrII 	741059	741101	0.308194592
YBR268W 	chrII 	741272	741385	0.760847395
YBR268W 	chrII 	741388	741490	0.661339177
YBR268W 	chrII 	741492	741579	0.765691974
YBR268W 	chrII 	741581	741689	0.616003885
YBR271W 	chrII 	744824	744926	0.510349716
YBR271W 	chrII 	744927	745013	0.720835313
YBR271W 	chrII 	745015	745106	0.446207863
YBR271W 	chrII 	745109	745210	0.532024417
YBR271W 	chrII 	745211	745300	0.368962878
YBR271W 	chrII 	745301	745393	0.37984028
YBR271W 	chrII 	745394	745478	0.344550276
YBR271W 	chrII 	745482	745574	0.478015928
YBR271W 	chrII 	745579	745676	0.616555676
YBR271W 	chrII 	745677	745781	0.497104
YBR271W 	chrII 	745782	745880	0.500295342
YBR271W 	chrII 	745882	745977	0.683839661
YBR271W 	chrII 	745978	746092	0.659828373
YBR271W 	chrII 	746094	746192	0.876946019
YBR279W 	chrII 	761216	761293	0.625889176
YBR279W 	chrII 	761294	761378	0.480840739
YBR279W 	chrII 	761379	761467	0.633269722
YBR279W 	chrII 	761468	761568	0.474792534
YBR279W 	chrII 	761570	761652	0.510921527
YBR279W 	chrII 	761653	761755	0.766370767
YBR279W 	chrII 	761758	761853	0.530834226
YBR279W 	chrII 	761855	761944	0.578967517
YBR279W 	chrII 	761945	762046	0.680578101
YBR279W 	chrII 	762047	762135	0.680061711
YBR279W 	chrII 	762136	762222	0.669790498
YBR279W 	chrII 	762223	762307	0.566244075
YBR279W 	chrII 	762313	762395	0.510205313
YBR279W 	chrII 	762397	762475	0.435978455
YBR279W 	chrII 	762476	762554	0.602129033
YBR279W 	chrII 	762555	762657	0.699465943
YBR282W 	chrII 	768211	768294	0.465993654
YBR282W 	chrII 	768299	768395	0.716525931
YBR282W 	chrII 	768396	768495	0.759813373
YBR282W 	chrII 	768499	768581	0.841859458
YBR282W 	chrII 	768586	768680	0.589114927
YBR282W 	chrII 	768700	768752	0.923305426
YBR286W 	chrII 	774666	774749	0.789727081
YBR286W 	chrII 	774752	774838	0.70150343
YBR286W 	chrII 	774841	774925	0.587190188
YBR286W 	chrII 	774927	775022	0.737294405
YBR286W 	chrII 	775027	775131	0.765119142
YBR286W 	chrII 	775133	775227	0.703314534
YBR286W 	chrII 	775228	775313	0.657472546
YBR286W 	chrII 	775314	775418	0.389606066
YBR286W 	chrII 	775421	775507	0.504212484
YBR286W 	chrII 	775509	775599	0.556111154
YBR286W 	chrII 	775600	775711	0.418715183
YBR286W 	chrII 	775713	775814	0.894816046
YBR286W 	chrII 	775815	775902	0.661760845
YBR286W 	chrII 	775903	775990	0.622700536
YBR286W 	chrII 	775991	776088	0.664659021
YBR286W 	chrII 	776089	776188	0.810700825
YBR286W 	chrII 	776189	776270	0.545824596
YBR286W 	chrII 	776271	776363	0.918047325
YBR290W 	chrII 	782560	782645	0.458595371
YBR290W 	chrII 	782647	782736	0.448801503
YBR290W 	chrII 	782738	782822	0.433203952
YBR290W 	chrII 	782823	782909	0.535595643
YBR290W 	chrII 	782910	782997	0.491274099
YBR290W 	chrII 	782998	783092	0.681217043
YBR290W 	chrII 	783097	783196	0.790926757
YBR290W 	chrII 	783197	783299	0.764140256
YBR290W 	chrII 	783300	783387	0.600535168
YBR290W 	chrII 	783389	783492	0.798799021
YBR290W 	chrII 	783494	783568	0.322551393
YBR290W 	chrII 	783571	783664	0.688547238
YCL058W-A 	chrIII 	23561	23656	0.792109316
YCL058W-A 	chrIII 	23660	23738	0.506395852
YCL058W-A 	chrIII 	23740	23827	0.664586654
YCL058W-A 	chrIII 	23828	23902	0.631844729
YCL058W-A 	chrIII 	23918	23970	0.380760316
YCL055W 	chrIII 	27898	27974	0.49910267
YCL055W 	chrIII 	27976	28046	0.243999293
YCL055W 	chrIII 	28047	28133	0.737462333
YCL055W 	chrIII 	28134	28225	0.481292703
YCL055W 	chrIII 	28226	28328	0.793486065
YCL055W 	chrIII 	28332	28419	0.623224201
YCL055W 	chrIII 	28420	28525	0.594571261
YCL055W 	chrIII 	28527	28630	0.525540088
YCL055W 	chrIII 	28633	28722	0.656447667
YCL055W 	chrIII 	28724	28825	0.767592641
YCL055W 	chrIII 	28828	28913	0.332464624
YCL054W 	chrIII 	31434	31534	0.844903732
YCL054W 	chrIII 	31535	31646	0.52499421
YCL054W 	chrIII 	31647	31751	0.318375484
YCL054W 	chrIII 	31753	31870	0.36176363
YCL054W 	chrIII 	31871	31991	0.863418159
YCL054W 	chrIII 	31993	32079	0.653207601
YCL054W 	chrIII 	32081	32171	0.663618909
YCL054W 	chrIII 	32172	32271	0.429794108
YCL054W 	chrIII 	32274	32365	0.318901163
YCL054W 	chrIII 	32369	32464	0.75131283
YCL054W 	chrIII 	32465	32557	0.431203692
YCL054W 	chrIII 	32558	32631	0.472554957
YCL054W 	chrIII 	32637	32743	0.62720149
YCL054W 	chrIII 	32744	32837	0.780221609
YCL054W 	chrIII 	32838	32943	0.728452881
YCL054W 	chrIII 	32944	33043	0.811500887
YCL054W 	chrIII 	33046	33141	0.540273907
YCL054W 	chrIII 	33142	33239	0.886545442
YCL054W 	chrIII 	33240	33331	0.763574303
YCL054W 	chrIII 	33334	33411	0.8622409
YCL054W 	chrIII 	33415	33516	0.332920061
YCL054W 	chrIII 	33520	33609	0.553299457
YCL054W 	chrIII 	33612	33703	0.642569953
YCL054W 	chrIII 	33704	33799	0.60804583
YCL054W 	chrIII 	33800	33895	0.490463477
YCL054W 	chrIII 	33897	33980	-0.111107557
YCL054W 	chrIII 	34021	34061	0.791043329
YCL036W 	chrIII 	58973	59068	0.780824573
YCL036W 	chrIII 	59070	59163	0.580453708
YCL036W 	chrIII 	59164	59272	0.804696982
YCL036W 	chrIII 	59273	59372	0.673723422
YCL036W 	chrIII 	59374	59477	0.573277469
YCL036W 	chrIII 	59478	59573	0.698215963
YCL036W 	chrIII 	59574	59656	0.748246871
YCL036W 	chrIII 	59658	59742	0.465063587
YCL036W 	chrIII 	59743	59842	0.639172828
YCL036W 	chrIII 	59845	59941	0.303304166
YCL036W 	chrIII 	59942	60027	0.691145017
YCL036W 	chrIII 	60028	60137	0.76322982
YCL036W 	chrIII 	60142	60253	0.645240057
YCL036W 	chrIII 	60254	60358	0.658375423
YCL036W 	chrIII 	60361	60472	0.634747442
YCL036W 	chrIII 	60475	60576	0.667683964
YCL036W 	chrIII 	60577	60672	0.684835449
YCL036W 	chrIII 	60673	60759	0.673236516
YCL036W 	chrIII 	60764	60808	0.305125272
YCL034W 	chrIII 	61619	61712	0.523567286
YCL034W 	chrIII 	61717	61807	0.291896473
YCL034W 	chrIII 	61808	61900	0.272293509
YCL034W 	chrIII 	61902	61999	0.581831204
YCL034W 	chrIII 	62000	62106	0.727753359
YCL034W 	chrIII 	62108	62206	0.754752618
YCL034W 	chrIII 	62208	62293	0.748873273
YCL034W 	chrIII 	62294	62391	0.578745133
YCL034W 	chrIII 	62394	62500	0.612982665
YCL034W 	chrIII 	62501	62604	0.691679507
YCL034W 	chrIII 	62607	62696	0.790516442
YCL028W 	chrIII 	70089	70175	0.828870334
YCL028W 	chrIII 	70178	70268	0.644083647
YCL028W 	chrIII 	70269	70378	0.746364804
YCL028W 	chrIII 	70379	70464	0.493382672
YCL028W 	chrIII 	70465	70588	0.863440178
YCL028W 	chrIII 	70589	70695	0.711407744
YCL028W 	chrIII 	70697	70787	0.68877979
YCL028W 	chrIII 	70792	70864	0.56996483
YCL028W 	chrIII 	70865	70955	0.5717325
YCL028W 	chrIII 	70956	71035	0.62556234
YCL028W 	chrIII 	71036	71102	0.687001604
YCL028W 	chrIII 	71103	71197	0.830848583
YCL028W 	chrIII 	71198	71280	0.549484343
YCL028W 	chrIII 	71281	71358	0.780368838
YCL028W 	chrIII 	71388	71456	0.660982981
YCL005W-A 	chrIII 	106978	107109	0.407321109
YCL005W-A 	chrIII 	107111	107230	0.760288612
YCL005W-A 	chrIII 	107231	107369	0.924584453
YCL005W-A 	chrIII 	107377	107468	0.745286732
YCL005W-A 	chrIII 	107488	107526	0.931496041
YCL001W 	chrIII 	111842	111935	0.893178364
YCL001W 	chrIII 	111936	112022	0.625341358
YCL001W 	chrIII 	112023	112171	0.806104128
YCL001W 	chrIII 	112173	112255	0.656402038
YCL001W 	chrIII 	112258	112364	0.718180719
YCL001W 	chrIII 	112368	112467	0.418903434
YCL001W 	chrIII 	112477	112513	0.542657953
YCR003W 	chrIII 	118603	118702	0.453996679
YCR003W 	chrIII 	118703	118784	0.640341508
YCR003W 	chrIII 	118787	118866	0.660535804
YCR003W 	chrIII 	118867	118956	0.501489007
YCR003W 	chrIII 	118957	119048	0.285651151
YCR003W 	chrIII 	119049	119130	0.426535836
YCR003W 	chrIII 	119132	119236	0.543586903
YCR012W 	chrIII 	137675	137775	0.838060886
YCR012W 	chrIII 	137781	137878	0.578179985
YCR012W 	chrIII 	137879	137965	0.818844567
YCR012W 	chrIII 	137967	138078	0.407864549
YCR012W 	chrIII 	138079	138181	0.800175441
YCR012W 	chrIII 	138182	138284	0.696468887
YCR012W 	chrIII 	138285	138395	0.553226817
YCR012W 	chrIII 	138396	138505	0.504482438
YCR012W 	chrIII 	138506	138613	0.505066093
YCR012W 	chrIII 	138615	138716	0.686703623
YCR012W 	chrIII 	138717	138828	0.654034073
YCR012W 	chrIII 	138831	138948	0.428058087
YCR012W 	chrIII 	138949	139056	0.394847006
YCR016W 	chrIII 	143602	143684	0.849053786
