YAL049C 	chrI 	51739 	51847 	0.598858232923
YBR052C 	chrII 	339386 	339418 	0.706609778591
YBR058C-A 	chrII 	356141 	356230 	0.872091129145
YBR058C-A 	chrII 	356234 	356345 	0.701526702214
YBR058C-A 	chrII 	356349 	356469 	0.710244249814
YBR058C-A 	chrII 	356470 	356552 	0.631352096271
YBR058C-A 	chrII 	356583 	356625 	0.882679997266
YBR061C 	chrII 	364605 	364708 	0.766573183588
YBR061C 	chrII 	364709 	364792 	0.566777271164
YBR061C 	chrII 	364794 	364876 	0.811833065994
YBR061C 	chrII 	364878 	364981 	0.781536681118
YBR061C 	chrII 	364984 	365088 	0.441642430709
YBR061C 	chrII 	365089 	365189 	0.723104700528
YBR061C 	chrII 	365190 	365296 	0.689987547688
YBR061C 	chrII 	365297 	365407 	0.21710496596
YBR061C 	chrII 	365408 	365494 	0.497032492426
YBR061C 	chrII 	365497 	365594 	0.62617769965
YBR061C 	chrII 	365596 	365689 	0.742727657297
YBR061C 	chrII 	365696 	365738 	0.716800166174
YBR062C 	chrII 	365859 	365947 	0.689795638006
YBR062C 	chrII 	365948 	366056 	0.852793421104
YBR062C 	chrII 	366058 	366163 	0.670903135088
YBR062C 	chrII 	366164 	366242 	0.763206634853
YBR062C 	chrII 	366248 	366346 	0.817918773252
YBR062C 	chrII 	366347 	366440 	0.710008541979
YBR062C 	chrII 	366443 	366524 	0.767835865794
YBR067C 	chrII 	371956 	372064 	0.964676900864
YBR067C 	chrII 	372065 	372173 	0.790463708103
YBR067C 	chrII 	372176 	372268 	0.734763056079
YBR067C 	chrII 	372269 	372359 	0.633776063924
YBR067C 	chrII 	372362 	372465 	0.69574526541
YBR067C 	chrII 	372466 	372567 	0.756137989368
YBR067C 	chrII 	372570 	372664 	0.609988559039
YBR067C 	chrII 	372665 	372760 	0.695156446167
YBR068C 	chrII 	373660 	373760 	0.734822431329
YBR068C 	chrII 	373761 	373856 	0.385437074924
YBR068C 	chrII 	373857 	373947 	0.657727977106
YBR068C 	chrII 	373949 	374070 	0.767128893604
YBR068C 	chrII 	374071 	374196 	0.755682026513
YBR068C 	chrII 	374197 	374293 	0.557880356255
YBR068C 	chrII 	374294 	374425 	0.527216088408
YBR068C 	chrII 	374426 	374541 	0.585799268447
YBR068C 	chrII 	374544 	374639 	0.767512005073
YBR068C 	chrII 	374640 	374742 	0.638511516766
YBR068C 	chrII 	374744 	374867 	0.684336254051
YBR068C 	chrII 	374868 	374989 	0.506566677217
YBR068C 	chrII 	374990 	375132 	0.684240310715
YBR068C 	chrII 	375136 	375225 	0.63468169198
YBR068C 	chrII 	375227 	375357 	0.601421441135
YBR068C 	chrII 	375363 	375474 	0.51923777361
YBR068C 	chrII 	375475 	375559 	0.524672244953
YBR068C 	chrII 	375560 	375652 	0.455540408813
YBR068C 	chrII 	375696 	375743 	0.755415605467
YBR069C 	chrII 	375852 	375939 	0.119939895667
YBR069C 	chrII 	375941 	376044 	0.262982410672
YBR069C 	chrII 	376045 	376136 	0.512565888978
YBR069C 	chrII 	376139 	376234 	0.355313316399
YBR069C 	chrII 	376235 	376309 	0.314059718009
YBR069C 	chrII 	376311 	376407 	0.475431175049
YBR069C 	chrII 	376409 	376540 	0.878189043139
YBR069C 	chrII 	376543 	376640 	0.36722734805
YBR069C 	chrII 	376641 	376730 	0.631711110435
YBR069C 	chrII 	376731 	376844 	0.679256244838
YBR069C 	chrII 	376845 	376956 	0.626555870465
YBR069C 	chrII 	376957 	377056 	0.811521603291
YBR069C 	chrII 	377058 	377192 	0.62636936958
YBR069C 	chrII 	377195 	377310 	0.571170773611
YBR069C 	chrII 	377311 	377420 	0.246248065204
YBR069C 	chrII 	377431 	377508 	0.810822637701
YBR069C 	chrII 	377511 	377625 	0.628503138745
YBR069C 	chrII 	377628 	377747 	0.380143519314
YBR069C 	chrII 	377750 	377869 	0.538161238885
YBR069C 	chrII 	377874 	377984 	0.638202143512
YBR069C 	chrII 	377988 	378109 	0.676152414218
YBR069C 	chrII 	378113 	378191 	0.714969642085
YBR069C 	chrII 	378192 	378274 	0.647841293452
YBR069C 	chrII 	378277 	378353 	0.800142179431
YBR069C 	chrII 	378354 	378441 	0.717171655141
YBR069C 	chrII 	378442 	378530 	0.599460793591
YBR079C 	chrII 	395229 	395335 	0.674067664632
YBR079C 	chrII 	395343 	395433 	0.360133850873
YBR079C 	chrII 	395435 	395510 	0.562354224053
YBR079C 	chrII 	395511 	395591 	0.701340275059
YBR079C 	chrII 	395592 	395668 	0.67495943295
YBR079C 	chrII 	395669 	395747 	0.791552398519
YBR079C 	chrII 	395750 	395843 	0.748368252372
YBR079C 	chrII 	395846 	395945 	0.801566437731
YBR079C 	chrII 	395946 	396028 	0.671547678363
YBR079C 	chrII 	396029 	396119 	0.52853539881
YBR079C 	chrII 	396121 	396213 	0.64881528013
YBR079C 	chrII 	396215 	396305 	0.614872982424
YBR079C 	chrII 	396306 	396401 	0.781350621816
YBR079C 	chrII 	396404 	396487 	0.680874402559
YBR079C 	chrII 	396488 	396580 	0.361797713226
YBR079C 	chrII 	396582 	396671 	0.738406763887
YBR079C 	chrII 	396674 	396749 	0.663809227281
YBR079C 	chrII 	396751 	396847 	0.583114450914
YBR079C 	chrII 	396848 	396941 	0.747152113916
YBR079C 	chrII 	396943 	397034 	0.839427681394
YBR079C 	chrII 	397037 	397136 	0.667963509056
YBR079C 	chrII 	397137 	397232 	0.559012630551
YBR079C 	chrII 	397233 	397318 	0.560788232505
YBR079C 	chrII 	397319 	397421 	0.568171575421
YBR079C 	chrII 	397423 	397519 	0.563254147868
YBR079C 	chrII 	397520 	397622 	0.726227253063
YBR079C 	chrII 	397623 	397716 	0.632302175706
YBR079C 	chrII 	397717 	397829 	0.309012037381
YBR079C 	chrII 	397832 	397940 	0.555142161999
YBR079C 	chrII 	397942 	398044 	0.680620669483
YBR079C 	chrII 	398045 	398144 	0.54114507054
YBR079C 	chrII 	398151 	398244 	0.541973835874
YBR079C 	chrII 	398264 	398297 	0.832084751773
YBR082C 	chrII 	406451 	406541 	0.741808199297
YBR082C 	chrII 	406545 	406634 	0.802417225323
YBR082C 	chrII 	406635 	406709 	0.681119505932
YBR082C 	chrII 	406713 	406805 	0.677923788207
YBR082C 	chrII 	406806 	406883 	0.828197027956
YBR082C 	chrII 	406884 	406976 	0.788307491472
YBR082C 	chrII 	406978 	407097 	0.925681555351
YBR082C 	chrII 	407102 	407189 	0.902531445291
YBR082C 	chrII 	407190 	407263 	0.770983244258
YBR084C-A 	chrII 	414083 	414166 	0.902579796248
YBR084C-A 	chrII 	414169 	414330 	0.759487961605
YBR084C-A 	chrII 	414331 	414435 	0.673525841301
YBR084C-A 	chrII 	414438 	414539 	0.719017898998
YBR084C-A 	chrII 	414541 	414622 	0.779837489548
YBR084C-A 	chrII 	414623 	414717 	0.532902181157
YBR084C-A 	chrII 	414718 	414810 	0.901939992241
YBR084C-A 	chrII 	414812 	414905 	0.691724583475
YBR084C-A 	chrII 	414907 	415014 	0.405113484581
YBR084C-A 	chrII 	415016 	415114 	0.499470764017
YBR084C-A 	chrII 	415120 	415221 	0.191490279553
YBR084C-A 	chrII 	415256 	415295 	0.753553527768
YBR085C-A 	chrII 	418536 	418652 	0.430664480708
YBR085C-A 	chrII 	418653 	418738 	0.569421335837
YBR085C-A 	chrII 	418739 	418867 	0.775670376924
YBR085C-A 	chrII 	418868 	418978 	0.666270898887
YBR085C-A 	chrII 	418983 	419076 	0.453234417179
YBR085C-A 	chrII 	419077 	419165 	0.500711332115
YBR085C-A 	chrII 	419166 	419259 	0.734171602598
YBR088C 	chrII 	424892 	424966 	0.644853437537
YBR088C 	chrII 	424968 	425074 	0.714159951855
YBR088C 	chrII 	425076 	425179 	0.465130059438
YBR088C 	chrII 	425181 	425271 	0.77781548029
YBR088C 	chrII 	425272 	425367 	0.577599611141
YBR088C 	chrII 	425368 	425467 	0.731615363141
YBR088C 	chrII 	425468 	425545 	0.818724110459
YBR088C 	chrII 	425547 	425655 	0.758969868676
YBR088C 	chrII 	425656 	425760 	0.720442257172
YBR088C 	chrII 	425775 	425809 	0.852037250118
YBR089C-A 	chrII 	425948 	426090 	0.887726718296
YBR089C-A 	chrII 	426091 	426193 	0.399914048889
YBR089C-A 	chrII 	426194 	426272 	0.698518854767
YBR089C-A 	chrII 	426275 	426383 	0.59825236463
YBR089C-A 	chrII 	426386 	426485 	0.792087212224
YBR089C-A 	chrII 	426487 	426577 	0.864190629873
YBR089C-A 	chrII 	426580 	426675 	0.513175805644
YBR089C-A 	chrII 	426680 	426783 	0.0288110952466
YBR089C-A 	chrII 	426785 	426884 	0.627406010171
YBR092C 	chrII 	427558 	427669 	0.736418745912
YBR092C 	chrII 	427673 	427753 	0.850217180672
YBR092C 	chrII 	427755 	427854 	0.56733924842
YBR092C 	chrII 	427860 	427988 	0.683036410128
YBR092C 	chrII 	427989 	428088 	0.755324799082
YBR092C 	chrII 	428089 	428195 	0.35399397442
YBR092C 	chrII 	428196 	428304 	0.547025360971
YBR092C 	chrII 	428305 	428399 	0.655576452646
YBR092C 	chrII 	428400 	428497 	0.820275641367
YBR092C 	chrII 	428501 	428606 	0.648943370247
YBR092C 	chrII 	428607 	428706 	0.726911729442
YBR092C 	chrII 	428707 	428851 	0.750333666089
YBR092C 	chrII 	428854 	428955 	0.660493305166
YBR092C 	chrII 	428956 	429058 	0.581405118263
YBR092C 	chrII 	429088 	429129 	0.964675230385
YBR101C 	chrII 	443739 	443834 	0.93263847826
YBR101C 	chrII 	443836 	443923 	0.676072511233
YBR101C 	chrII 	443924 	444032 	0.830440455532
YBR101C 	chrII 	444033 	444125 	0.553304875258
YBR101C 	chrII 	444127 	444210 	0.685930434052
YBR101C 	chrII 	444211 	444294 	0.573958123534
YBR101C 	chrII 	444299 	444392 	0.608562698908
YBR101C 	chrII 	444393 	444503 	0.711239032135
YBR101C 	chrII 	444504 	444608 	0.661617092985
YBR101C 	chrII 	444609 	444700 	0.860053447009
YBR101C 	chrII 	444714 	444753 	0.793530971332
YBR109C 	chrII 	457716 	457818 	0.727118169529
YBR109C 	chrII 	457819 	457939 	0.788525512033
YBR109C 	chrII 	457940 	458037 	0.861363362605
YBR109C 	chrII 	458038 	458130 	0.659124604443
YBR109C 	chrII 	458131 	458245 	0.562179177439
YBR109C 	chrII 	458248 	458339 	0.495734352468
YBR109C 	chrII 	458340 	458417 	0.847528657975
YBR111C 	chrII 	461116 	461204 	0.887873601165
YBR111C 	chrII 	461208 	461314 	0.48673443965
YBR111C 	chrII 	461317 	461402 	0.689750632423
YBR111C 	chrII 	461403 	461498 	0.736178370126
YBR111C 	chrII 	461500 	461604 	0.819853340294
YBR111C 	chrII 	461605 	461701 	0.557831344852
YBR111C 	chrII 	461703 	461785 	0.588371670733
YBR111C 	chrII 	461798 	461839 	0.696992800844
YBR121C 	chrII 	481214 	481312 	0.944583668053
YBR121C 	chrII 	481313 	481401 	0.57874794945
YBR121C 	chrII 	481402 	481499 	0.628101010193
YBR121C 	chrII 	481500 	481597 	0.736641707439
YBR121C 	chrII 	481598 	481724 	0.830231071154
YBR121C 	chrII 	481725 	481820 	0.712252013055
YBR121C 	chrII 	481825 	481923 	0.797474759199
YBR121C 	chrII 	481925 	482036 	0.362123185359
YBR121C 	chrII 	482037 	482123 	0.822537587718
YBR121C 	chrII 	482125 	482243 	0.578369093739
YBR121C 	chrII 	482244 	482358 	0.475009052604
YBR121C 	chrII 	482359 	482465 	0.423214216732
YBR121C 	chrII 	482466 	482566 	0.777991477297
YBR121C 	chrII 	482567 	482660 	0.724138971193
YBR121C 	chrII 	482663 	482763 	0.496013562089
YBR121C 	chrII 	482764 	482859 	0.686568425057
YBR121C 	chrII 	482861 	482940 	0.782180141717
YBR121C 	chrII 	482943 	483052 	0.659970119302
YBR121C 	chrII 	483054 	483182 	0.587430695784
YBR121C 	chrII 	483183 	483302 	0.696032778978
YBR121C 	chrII 	483304 	483396 	0.391254315047
YBR121C 	chrII 	483398 	483520 	0.927258368783
YBR122C 	chrII 	483758 	483855 	0.764439515795
YBR122C 	chrII 	483857 	483953 	0.447523490114
YBR122C 	chrII 	483961 	484058 	0.659377673546
YBR122C 	chrII 	484060 	484139 	0.848622050805
YBR122C 	chrII 	484141 	484253 	0.771741215499
YBR122C 	chrII 	484254 	484354 	0.480696510515
YBR122C 	chrII 	484355 	484439 	0.692304841546
YBR122C 	chrII 	484498 	484539 	0.770034253076
YBR127C 	chrII 	491116 	491241 	0.658390346747
YBR127C 	chrII 	491242 	491322 	0.770524500594
YBR127C 	chrII 	491324 	491414 	0.651867025789
YBR127C 	chrII 	491416 	491506 	0.747377532777
YBR127C 	chrII 	491507 	491618 	0.712556892107
YBR127C 	chrII 	491623 	491718 	0.575767933428
YBR127C 	chrII 	491719 	491811 	0.55802599977
YBR127C 	chrII 	491815 	491914 	0.558634413563
YBR127C 	chrII 	491916 	492021 	0.807897771916
YBR127C 	chrII 	492022 	492110 	0.770071854769
YBR127C 	chrII 	492116 	492225 	0.706248545309
YBR127C 	chrII 	492226 	492314 	0.805101482991
YBR127C 	chrII 	492315 	492413 	0.51907174765
YBR127C 	chrII 	492414 	492535 	0.568674871189
YBR127C 	chrII 	492536 	492645 	0.634718090638
YBR127C 	chrII 	492649 	492750 	0.682274508222
YBR127C 	chrII 	492755 	492851 	0.744055714033
YBR129C 	chrII 	494283 	494379 	0.721420651518
YBR129C 	chrII 	494385 	494489 	0.577179318464
YBR129C 	chrII 	494490 	494586 	0.283733735191
YBR129C 	chrII 	494587 	494688 	0.570173200792
YBR129C 	chrII 	494689 	494789 	0.498305560961
YBR129C 	chrII 	494790 	494897 	0.470627900105
YBR129C 	chrII 	494901 	494998 	0.765000089038
YBR129C 	chrII 	495001 	495099 	0.731410609683
YBR129C 	chrII 	495100 	495191 	0.548516989925
YBR129C 	chrII 	495192 	495273 	0.178186339566
YBR129C 	chrII 	495320 	495371 	0.73251458745
YBR143C 	chrII 	530620 	530730 	0.796551434082
YBR143C 	chrII 	530732 	530832 	0.69597776377
YBR143C 	chrII 	530834 	530929 	0.890037553349
YBR143C 	chrII 	530930 	531040 	0.601889733877
YBR143C 	chrII 	531041 	531131 	0.759728891303
YBR143C 	chrII 	531132 	531225 	0.845115600081
YBR143C 	chrII 	531226 	531336 	0.52623207422
YBR143C 	chrII 	531337 	531450 	0.631952354457
YBR143C 	chrII 	531451 	531560 	0.638732567131
YBR143C 	chrII 	531565 	531664 	0.831279706446
YBR143C 	chrII 	531668 	531788 	0.829005479159
YBR143C 	chrII 	531789 	531870 	0.781516762921
YBR143C 	chrII 	531875 	531970 	0.569627662599
YBR143C 	chrII 	531976 	532068 	0.85877150969
YBR143C 	chrII 	532071 	532177 	0.748338400362
YBR143C 	chrII 	532206 	532257 	0.864475109092
YBR154C 	chrII 	548276 	548367 	0.948005371864
YBR154C 	chrII 	548368 	548466 	0.527355720165
YBR154C 	chrII 	548467 	548561 	0.754352271865
YBR154C 	chrII 	548563 	548652 	0.83090796866
YBR154C 	chrII 	548653 	548744 	0.326034906547
YBR154C 	chrII 	548747 	548841 	0.712031791608
YBR154C 	chrII 	548842 	548942 	0.681888488816
YBR154C 	chrII 	548944 	549020 	0.762382255654
YBR154C 	chrII 	549023 	549119 	0.911112842947
YBR162C 	chrII 	562884 	563001 	0.562037729066
YBR162C 	chrII 	563003 	563081 	0.859661775782
YBR162C 	chrII 	563083 	563211 	0.58466712965
YBR162C 	chrII 	563214 	563317 	0.709768226737
YBR162C 	chrII 	563321 	563412 	0.733014782136
YBR162C 	chrII 	563413 	563533 	0.574004369794
YBR162C 	chrII 	563535 	563643 	0.716170992118
YBR162C 	chrII 	563645 	563760 	0.53615567413
YBR162C 	chrII 	563769 	563882 	0.756415852093
YBR162C 	chrII 	563883 	563977 	0.688730214139
YBR162C 	chrII 	563978 	564079 	0.60969378212
YBR162C 	chrII 	564080 	564175 	0.54311119171
YBR162C 	chrII 	564177 	564268 	0.704872449727
YBR162C 	chrII 	564269 	564384 	0.483507820952
YBR162C 	chrII 	564387 	564483 	0.702473707679
YBR162C 	chrII 	564485 	564589 	0.563082041162
YBR162C 	chrII 	564590 	564677 	0.628331870508
YBR162C 	chrII 	564678 	564766 	0.788188031773
YBR164C 	chrII 	567484 	567569 	0.189761478535
YBR164C 	chrII 	567571 	567660 	0.614125601693
YBR164C 	chrII 	567663 	567765 	0.646537579612
YBR164C 	chrII 	567766 	567864 	0.679662692093
YBR164C 	chrII 	567865 	567974 	0.67167998387
YBR164C 	chrII 	567978 	568069 	0.591173046116
YBR164C 	chrII 	568070 	568184 	0.835338324117
YBR164C 	chrII 	568188 	568282 	0.88010410423
YBR164C 	chrII 	568283 	568390 	0.270605722131
YBR164C 	chrII 	568391 	568483 	0.772820906406
YBR164C 	chrII 	568486 	568547 	0.759528250589
YBR166C 	chrII 	569682 	569812 	0.742260275964
YBR166C 	chrII 	569813 	569906 	0.349784536912
YBR166C 	chrII 	569911 	570016 	0.697417575625
YBR166C 	chrII 	570018 	570119 	0.518013948364
YBR166C 	chrII 	570120 	570244 	0.758824860788
YBR166C 	chrII 	570245 	570344 	0.717583206206
YBR166C 	chrII 	570345 	570425 	0.507462870943
YBR166C 	chrII 	570426 	570509 	0.599573089706
YBR166C 	chrII 	570511 	570621 	0.822162256661
YBR166C 	chrII 	570624 	570729 	0.287443894222
YBR166C 	chrII 	570731 	570814 	0.483386084984
YBR166C 	chrII 	570817 	570917 	0.387689806436
YBR166C 	chrII 	570921 	571020 	0.598369721442
YBR166C 	chrII 	571021 	571135 	0.456698530643
YBR166C 	chrII 	571141 	571228 	0.179311916989
YBR173C 	chrII 	581597 	581694 	0.300716603601
YBR173C 	chrII 	581696 	581781 	0.273473372074
YBR173C 	chrII 	581782 	581869 	0.761524717653
YBR173C 	chrII 	581873 	581956 	0.718990846349
YBR173C 	chrII 	581957 	582031 	0.715470258227
YBR173C 	chrII 	582032 	582118 	0.598969426877
YBR173C 	chrII 	582119 	582195 	0.711910486467
YBR181C 	chrII 	591590 	591708 	0.926295888349
YBR181C 	chrII 	591711 	592072 	0.789806665021
YBR181C 	chrII 	592074 	592413 	0.708829756415
YBR181C 	chrII 	592414 	592512 	0.992140577565
YBR181C 	chrII 	592514 	592599 	0.280779464047
YBR181C 	chrII 	592600 	592679 	0.162226074498
YBR181C 	chrII 	592680 	592773 	0.5120698994
YBR181C 	chrII 	592780 	592827 	0.831217530893
YBR196C 	chrII 	612070 	612176 	0.737183608619
YBR196C 	chrII 	612177 	612258 	0.553747954295
YBR196C 	chrII 	612264 	612359 	0.867543298694
YBR196C 	chrII 	612360 	612464 	0.459005412185
YBR196C 	chrII 	612466 	612567 	0.337928629414
YBR196C 	chrII 	612568 	612658 	0.684148332474
YBR196C 	chrII 	612660 	612754 	0.634370771912
YBR196C 	chrII 	612757 	612849 	0.738834683856
YBR196C 	chrII 	612850 	612953 	0.566088867255
YBR196C 	chrII 	612954 	613089 	0.612924912952
YBR196C 	chrII 	613090 	613185 	0.741573315664
YBR196C 	chrII 	613191 	613273 	0.841384821428
YBR196C 	chrII 	613282 	613390 	0.673691023212
YBR196C 	chrII 	613400 	613509 	0.258284772251
YBR196C 	chrII 	613510 	613601 	0.520635863498
YBR196C 	chrII 	613602 	613701 	0.676877455137
YBR196C 	chrII 	613702 	613788 	0.366767940468
YBR196C 	chrII 	613789 	613881 	0.786478359556
YBR196C 	chrII 	613913 	613962 	0.861535950487
YBR219C 	chrII 	662790 	662879 	0.525817163809
YBR219C 	chrII 	662882 	662973 	0.31504676083
YBR219C 	chrII 	662975 	663062 	0.510472835514
YBR219C 	chrII 	663064 	663163 	0.431197029103
YBR219C 	chrII 	663164 	663255 	0.470384909017
YBR219C 	chrII 	663256 	663355 	0.729352860947
YBR219C 	chrII 	663356 	663464 	0.246216310251
YBR219C 	chrII 	663470 	663581 	0.367498874262
YBR219C 	chrII 	663583 	663684 	0.537083497862
YBR219C 	chrII 	663686 	663765 	0.671322166625
YBR219C 	chrII 	663766 	663855 	0.499338058401
YBR219C 	chrII 	663864 	663956 	0.620841937543
YBR219C 	chrII 	663957 	664059 	0.670278638861
YBR219C 	chrII 	664060 	664167 	0.498855251916
YBR219C 	chrII 	664169 	664290 	0.742264442048
YBR219C 	chrII 	664291 	664410 	0.285120698794
YBR219C 	chrII 	664412 	664499 	0.808142061029
YBR219C 	chrII 	664504 	664610 	0.558488998261
YBR219C 	chrII 	664615 	664706 	0.699680283405
YBR221C 	chrII 	664916 	665015 	0.769033074716
YBR221C 	chrII 	665017 	665103 	0.6901427932
YBR221C 	chrII 	665107 	665191 	0.305060002481
YBR221C 	chrII 	665192 	665289 	0.311242399387
YBR221C 	chrII 	665290 	665390 	0.664902215192
YBR221C 	chrII 	665391 	665494 	0.35213584105
YBR221C 	chrII 	665495 	665584 	0.676632808842
YBR221C 	chrII 	665586 	665695 	0.708557978941
YBR221C 	chrII 	665698 	665816 	0.348075247725
YBR221C 	chrII 	665817 	665926 	0.62958507129
YBR221C 	chrII 	665927 	666048 	0.528169750032
YBR221C 	chrII 	666049 	666155 	0.602762457027
YBR221C 	chrII 	666159 	666249 	0.748782987344
YBR221C 	chrII 	666250 	666358 	0.69852665619
YBR221C 	chrII 	666359 	666465 	0.660586180566
YBR234C 	chrII 	685340 	685460 	0.448308911774
YBR234C 	chrII 	685461 	685551 	0.675720527255
YBR234C 	chrII 	685552 	685655 	0.717874618341
YBR234C 	chrII 	685656 	685744 	0.623613078945
YBR234C 	chrII 	685745 	685856 	0.739280488039
YBR234C 	chrII 	685857 	685986 	0.655436851661
YBR234C 	chrII 	685987 	686114 	0.542246150407
YBR234C 	chrII 	686118 	686201 	0.546678249532
YBR234C 	chrII 	686203 	686311 	0.465041321571
YBR234C 	chrII 	686315 	686416 	0.446713930564
YBR234C 	chrII 	686417 	686514 	0.297519509447
YBR234C 	chrII 	686515 	686612 	0.501202519445
YBR236C 	chrII 	690228 	690343 	0.786395314922
YBR236C 	chrII 	690344 	690415 	0.586096016376
YBR236C 	chrII 	690416 	690526 	0.571501668881
YBR236C 	chrII 	690533 	690636 	0.727110083771
YBR236C 	chrII 	690637 	690740 	0.478953397379
YBR236C 	chrII 	690742 	690835 	0.254176086083
YBR236C 	chrII 	690837 	690932 	0.516389300783
YBR236C 	chrII 	690936 	691056 	0.522393200013
YBR236C 	chrII 	691058 	691164 	-0.0532723954382
YBR236C 	chrII 	691165 	691267 	0.556238882164
YBR236C 	chrII 	691269 	691353 	0.614297630627
YBR236C 	chrII 	691354 	691435 	0.620377065403
YBR236C 	chrII 	691438 	691528 	0.388633380281
YBR236C 	chrII 	691529 	691624 	0.563039053065
YBR236C 	chrII 	691626 	691708 	0.760997268216
YBR247C 	chrII 	712892 	712987 	0.132422838835
YBR247C 	chrII 	712989 	713101 	0.54821365312
YBR247C 	chrII 	713102 	713196 	0.58494911736
YBR247C 	chrII 	713197 	713312 	0.550248733529
YBR247C 	chrII 	713314 	713416 	0.614287924134
YBR247C 	chrII 	713419 	713524 	0.584756953967
YBR247C 	chrII 	713525 	713613 	0.404602687203
YBR247C 	chrII 	713616 	713701 	0.664562648359
